curso_titulo;curso_slug;curso_descricao;modulo_titulo;modulo_ordem;aula_ordem;aula_titulo;aula_subtitulo;video_url;video_tipo;aula_descricao;materiais
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Elaborando Calculos;3;0;Cálculo do Teto de 20 salários mínimos;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=8190701c-1474-4cac-bebd-1bf54c33c805;panda;Esse cálculo é bem importante para você entender como se comparta o benefício antigo ao longo do tempo.;"Processo Judicial - Teto 20 salários mínimos.pdf; Reajuste da RMI até Junho 1992.pdf; Modelo de Cálculo apresentado pelo INSS.pdf"
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Elaborando Calculos;3;1;Revisão do Teto pelas Emendas Constitucionais;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=94cb3f7a-c5cc-4f8a-a78f-0037bba328d1;panda;Agora vamos juntos ver passo a passo toda a lógica, estrutura, métodos de cálculo, enfim… tudo que precisamos saber e fazer para chegar ao final da conta apresentando o valor correto, não apenas da RMI, mas também das diferenças mês a mês com aplicação devida de atualização monetária e juros. Vai se apaixonar vendo tudo que estudamos dar forma.;"Processo Judicial - Teto EC´s.pdf; Planilha de Cálculo Previdenciário - Teto EC´s.xlsx"
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Desafios De Calculo;4;0;Prova I;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=f8590fca-db2d-4abf-9367-8d8eb6f260ef;panda;"Agora vamos fazer os cálculos por conta própria. Você está habilitado para isso, só precisa se acostumar com ideia. Neste primeiro caso, teremos que recalcular a RMI com base nos parâmetros determinados em sentença e acórdãos.

– Data do cálculo: 15/04/2018

– Data da citação para juros: 03/06/2015

– Valor da RMA para 04/2018: R$ 2.835,27

– Considerar o último período para tempo de contribuição a data 30/09/2012.

– Para cálculo da diferença no mes da DIB utilizar o critério pró rata, assim como no primeiro abono (13º salário subsequente)

* Como se trata de um benefício feminino, cujo tempo de contribuição integral é de 30 anos e não 35 e o fator previdenciário leva em consideração os 35 anos, você vai ter que apurar o tempo de serviço total na contagem de tempo e transformar em masculino para que o FP seja calculado corretamente. Suponha que o tempo de serviço seja de 30 anos, que corresponde a 100% para mulher, se usar esses 30 anos no FP vai entender como a entrada do masculino que é 30 anos e vai fazer com que o FP caia drasticamente, então neste caso você vai considerar o tempo de serviço para efeito de cálculo do FP o tempo de 35 anos, que equivale ao integral masculino… considerar os decimais iguais do tempo de serviço feminino, mudar apenas o tempo de serviço feminino fazendo uma relação com o tempo masculino.

Boa sorte! Faça os cálculos e vamos para as questões da prova!

Marlos Henrique";Prova 01 resolvida.pdf
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Desafios De Calculo;4;1;Prova I resolvida;;;;Vamos ver juntos a resolução da prova?;Prova I Resolvida (PREV II).pdf
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Desafios De Calculo;4;2;Prova II;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=f8590fca-db2d-4abf-9367-8d8eb6f260ef;panda;"Seja bem vindo(a),

Agora sim…chegando próximo ao nosso destino final, vamos agora elaborar um cálculo de revisão previdenciária sob a ótica da tese BURACO NEGRO.

Neste cálculo você precisará calcular a RMI devida e apurar as diferenças a partir da data da prescrição ocorrida em 18/02/2012.

– Para correção monetária peço que aplique os indicadores com base na Modulação do STF (INPC/TR/IPCA-e);

– Data do ajuizamento 15/02/2013;

– A data de prescrição é 15/02/2008;

– Os juros de mora devem ser calculados de acordo com a Lei 11960/2009 a contar da citação do INSS ocorrida em 06/06/2013;

– A da sentença foi 03/05/2015;

– Os honorários foram deferidos no importe de 10% sobre o valor total da condenação;

– Tempo de serviço 31 anos 4 meses e 24 dias;

– Valor da RMI paga em 01/2018 R$ 1.752,34.

– Data do cálculo 20/02/2018.

Calcule as diferenças até 01/2018.

Boa sorte e arrebenta!

Tenho certeza que vai dar tudo certo, só depende de você.

Abraços,

Marlos Henrique";Arquivo Prova ll.pdf
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Desafios De Calculo;4;4;Prova II resolvida;;;;Fechando com chave de ouro, hora de olhar o arquivo de cálculo ver os resultados que devem ser os mesmos que os teus, sob a minha ótica e desenvolvimento.;Prova II Resolvida (PREV II).pdf
Domine todas as revisões previdenciárias - Programa II;domine-todas-as-revisoes-previdenciarias-programa-ii;;Desafios De Calculo;4;5;Encerramento do curso;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=4f8e8733-0b93-40b1-8135-25f3d6cb5286;panda;Minhas considerações finais sobre o que te espera pela frente.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Bem Vindo Ao Curso;1;0;Esse curso vai te dar a segurança que precisa!;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=b8099486-afc1-40de-b54a-22355895eed3;panda;Vai entender exatamente o que você precisa saber para entregar cálculos seguros e precisos. Margem ZERO;"Manual Calculos Justiça Federal 2022.pdf; Resp STJ.pdf; STJ fixa teses de atualização.pdf"
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Atualizacao Monetaria Nos Calculos Da Fazenda Publica;2;0;Principais motivações e pontos relevantes para discussão contra a Fazenda Pública;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=109ef4bd-6939-4508-91d6-71ba004b60bd;panda;O que diz a legislação, o entendimento das instâncias superiores e principais pontos de embargos/impugnações contra a Fazenda Pública.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Atualizacao Monetaria Nos Calculos Da Fazenda Publica;2;1;Conhecendo todas as possibilidades de critérios de atualização nos processo;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=005c50af-e50e-4b59-a730-fc5158d89551;panda;Nesta aula vamos descobrir os critérios de atualização possíveis nos processos contra a Fazenda Pública e como utilizá-los;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Atualizacao Monetaria Nos Calculos Da Fazenda Publica;2;2;Montando a planilha de modulação da decisão do STF (TR e IPCA-e);;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=ef176fbb-d1d7-4a93-a591-8bdb45c370f5;panda;Importante saber como aplicar a decisão de modulação dos efeitos do STF na atualização monetária em ações da Fazenda Pública.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Juros De Mora Nas Acoes Da Fazenda Publica;3;0;Qual a forma correta de aplicar os juros moratórios nas ações contra a Fazenda Pública;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=87a4c158-ccbe-4a68-903f-afa8d2ce1a65;panda;Saiba exatamente todos os critérios, fundamentos e possibilidades para aplicação dos juros moratórios.;"Exemplo decisão juros 1%.pdf; Exemplo decisão juros Lei 11960.pdf; Lei Juros Poupança.pdf"
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Juros De Mora Nas Acoes Da Fazenda Publica;3;1;Como calcular os juros de mora pela Lei 11960/2009;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=dac48d84-4254-4e83-87b0-e3652eeb45ac;panda;Aprenda a calcular os juros de mora pela Lei 11960/2009.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Juros De Mora Nas Acoes Da Fazenda Publica;3;2;Aplicação dos juros moratórios em cálculo contra o INSS;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=8c0ebcc0-a921-43cd-a220-b8f6a79b0e47;panda;Veja um caso real de como aplicar os juros pela Lei 11960/2009.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Emenda Constitucional Ec 11321;4;0;Interpretando os critérios de cálculo da EC 113/21;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=ef176fbb-d1d7-4a93-a591-8bdb45c370f5;panda;Mais importante do que elaborar o cálculo é interpretar com fidelidade os termos descritos na EC 113/21.;
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Emenda Constitucional Ec 11321;4;1;Compreendendo os cálculos da EC 113/21;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=bb91ff66-5258-401c-940b-06caeb93b4a0;panda;Muitas detalhes são importantes de serem observados, porque não é apenas aplicar a SELIC, mas como aplicar e elaborar os valores é o mais complicado.;Atualização SELIC EC 113-21 e Juros Lei 11960-09.zip
Segredo dos cálculos contra a Fazenda Pública - Programa III;segredo-dos-calculos-contra-a-fazenda-publica-programa-iii;;Emenda Constitucional Ec 11321;4;2;Aula de encerramento;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=6459ea21-e544-44d6-ac2f-5ca823952fe6;panda;Considerações finais sobre os cálculos da Fazenda Pública.;"exemplo Calculo INSS.pdf; Exemplo de cálculo.pdf; Atualização SELIC EC 113-21 e Juros Lei 11960-09.zip"
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Boas Vindas E Configuracoes Iniciais Da Planilha;1;0;Boas vindas à Peritos Academy e sobre a planilha;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=5c7e6872-bb37-43e9-8136-33b4355fcd40;panda;Seja muito bem vindo(a) à Peritos Academy! Estamos felizes em ter você aqui conosco, mas antes de ir para as aulas e acessar a planilha é importante que você saiba as minhas premissas, sobre a planilha e como extrair o melhor desse conteúdo.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Boas Vindas E Configuracoes Iniciais Da Planilha;1;1;Iniciando os cálculos e preenchendo os dados processuais;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=d4e32f46-38ed-45dc-b8f7-b1c67c97f48a;panda;Vamos agora conhecer um pouco mais sobre a planilha de cálculos e preencher as informações básicas que são fundamentais para elaboração de um cálculo correto.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Boas Vindas E Configuracoes Iniciais Da Planilha;1;2;Colocando as informações do contrato na planilha;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=f00d84c0-1a83-4f82-9391-50ab5b3aaaa3;panda;Nesta aula vamos aprender a analisar o contrato e preencher as informações que vão determinar os critérios de recálculos e resultados do teu trabalho pericial.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Acessar A Planilha Revisionai Versao 23332 E Instrucoes;2;0;Baixar planilha V2.3.4;;;ensinio-stream;"Para baixar a planilha você deve baixar o arquivo que se encontra disponível nessa aula e ANTES DE ABRIR A PLANILHA você deve obrigatoriamente seguir os seguintes passos:

1. Clicar com o botão direito sobre o arquivo Excel já descompactado;

2. Selecionar no campo inferior direito a opção ""Desbloquear"";

3. Clicar em OK e abrir a planilha

4. Pode tornar ela confiável e habilitar as "" macros"" caso o Excel apareça com essa solicitação.

Agora tudo certo, pode seguir em frente. Esses comandos iniciais são importantes porque a planilha roda automações e macros que o computador entende como risco, aí fazendo esses passos, a planilha se torna confiável para trabalhar e fazer as coisas automaticamente...";"TERMOS DE USO DOS SERVIÇOS PLANILHAS PERITOS ACADEMY.pdf; Planilha Bancaria V2.3.4.zip"
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Acessar A Planilha Revisionai Versao 23332 E Instrucoes;2;1;Guia passo a passo da planilha;;;;"Para ter a melhor experiência com a nossa planilha de cálculos revisionais bancária, criamos um Guia passo a passo para você acompanhar e elaborar seus cálculos com precisão e segurança.

Um material de apoio fantástico para entender os critérios de cálculo, preenchimento dos campos e elaboração aos resultados finais.";Guia uso Planilha Bancária.pdf
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Acessar A Planilha Revisionai Versao 23332 E Instrucoes;2;2;Como usar a nova planilha de cálculos;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=55a2a20d-f900-4cde-b4ad-e767b7ac3154;panda;A planilha ficou muito mais simples e fácil de utilizar. Veja essa aula e facilite ainda mais sua vida com a nossa planilha que ficou muito mais inteligente, automática e robusta com inúmeros outros indicadores de recálculo.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Acessar A Planilha Revisionai Versao 23332 E Instrucoes;2;3;Preenchendo os dados e gerando o PDF do cálculo;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=ad124a79-e9e3-4ae8-859a-f95939dc5f6e;panda;A planilha ficou increvelmente simples. Com poucos cliques você gera o cálculo completo diretem em PDF.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Bonus;3;0;Petições para advogados e Peritos;;;;Nesta seção de bônus terá arquivos jurídicos seja voce Perito ou Advogado.;"Modelo de Laudo Juros Simples.doc; Petições bancárias para advogados - 1.zip; Petições bancárias para advogados - 2.zip; Petições bancárias para advogados - 3.zip"
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Boas Vindas;4;0;Boas vindas e alinhamento de expectativas;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=dc2895ec-6a62-4a78-959d-cc6712cba314;panda;;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Discussoes Judiciais E Analise Contratual;5;0;Principais temas discutidos judicialmente;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=b8efef6f-cbfa-424c-a5eb-20c3d53dc6a0;panda;Nesta aula vamos abordar os principais temas discutidos em revisionais bancárias e que poderão sem utilizados os critérios para elaboração de cálculos em nossa planilha.;Súmulas - Comissão de Permanência.pdf
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Discussoes Judiciais E Analise Contratual;5;1;Capitalizção de juros;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=7721353b-3051-444c-a44a-21b684a6b81b;panda;;"Normativo BC - Liquidação Antecipada.pdf; CET - O que é Custo Efetivo Total e Como Calcular.pdf"
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Discussoes Judiciais E Analise Contratual;5;2;Limites de cobrança da taxa de juros;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=6d5f5e0b-6f27-494a-886a-8ca6f40a5cb2;panda;;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Discussoes Judiciais E Analise Contratual;5;3;Comissão de permanência cumulada com outros encargos de mora;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=f5cd6181-0edf-409a-9381-069531ea4094;panda;;Como aplicar comissão de permanência no Laudo Pericial.pdf
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Discussoes Judiciais E Analise Contratual;5;4;Tarifas, seguros e outros valores cobrados;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=99c1197a-97e3-4edd-8731-85447f0b7768;panda;;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Analises De Contratos Bancarios;6;0;Analisando contratos bancários diversos;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=a5ce73bd-06c7-4b48-a382-7f4b6b284992;panda;;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Bonus;7;0;Como criar laudos periciais bancários completos;;;;Para acessar nosso e-book exclusivo, clique no conteúdo abaixo.;E-book Como Estruturar um Lauco Bancário Completo.pdf
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Bonus;7;1;Erros que fazem o Perito perder a credibilidade;;;;Para baixar o material, clique no conteúdo abaixo.;
Kit Bancário Profissional;planilha-de-calculos-revisionais-bancarios-automatica;;Bonus;7;3;Livro - Revisão Bancária na Prática;;;;;Revisão Bancária na Prática.pdf
Planilha automática dos cálculos de RMC e RCC;planilha-automatica-dos-calculos-de-rmc;;Conhecendo A Tese Da Reserva De Margem Consignavel;1;0;Conheça a tese as implicações no cálculo de revisão;;https://player-vz-a94806ca-13a.tv.pandavideo.com.br/embed/?v=ec876006-20bd-4824-b878-69caa194eb86;panda;"Conheça a tese, os critérios e possibilidades no judiciário e prepare-se para fazer um cálculo relativamente tranquilo e muito legal.

Baixe os modelos de decisões e documentos para entender melhor a tese.";"Exemplo de faturas.pdf; Histórico de descontos.pdf; Sentença Rev. Empréstimo Consignado.pdf; Sentença Restituição e Danos Morais.pdf; Sentença Restituição de Descontos.pdf"
